PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P367
Station name, NewprtAir_OR2007
Begin Date, 2007-02-14
End Date, 2017-03-20
Release Date, 2017-03-22
Source file, P367.pbo.nam08.pos
Offset from source file, 36.11 mm North, 29.35 mm East, -0.38 mm Vertical
Reference position, 44.5852467502 North Latitude, -124.0615707752 East Longitude, 22.93193 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2015-11-21,82.83, 70.08, -9.63, 1.4, 1.12, 4.63, suppf,
2015-11-22,82.27, 69.89, -0.62, 1.39, 1.11, 4.59, suppf,
2015-11-23,82.66, 69.06, 1.09, 1.61, 1.28, 5.34, suppf,
2015-11-24,82.71, 68.80, 1.52, 1.45, 1.16, 4.79, suppf,
2015-11-25,82.69, 69.41, -4.23, 1.36, 1.09, 4.5, suppf,
2015-11-26,82.09, 69.27, -4.31, 1.35, 1.08, 4.45, suppf,
2015-11-27,82.85, 70.58, -5.39, 1.3, 1.04, 4.26, suppf,
2015-11-28,83.16, 70.21, -2.15, 1.32, 1.05, 4.3, suppf,
2015-11-29,82.56, 69.59, -0.87, 1.24, 0.98, 4.06, suppf,
2015-11-30,82.27, 68.37, 2.39, 1.71, 1.33, 5.55, suppf,
2015-12-01,81.99, 69.83, 0.92, 1.38, 1.09, 4.49, suppf,
2015-12-02,83.07, 69.55, 0.06, 1.49, 1.18, 4.84, suppf,
2015-12-03,81.73, 69.90, 1.95, 1.73, 1.33, 5.6, suppf,
2015-12-04,81.45, 68.83, 5.24, 1.72, 1.32, 5.58, suppf,
2015-12-05,81.52, 69.20, -1.23, 1.58, 1.23, 5.12, suppf,
2015-12-06,81.35, 69.28, 2.32, 1.6, 1.23, 5.19, suppf,
2015-12-07,81.34, 69.48, 1.58, 1.79, 1.39, 5.88, suppf,
2015-12-08,82.38, 68.93, 3.76, 2.15, 1.63, 7.02, suppf,
2015-12-09,83.34, 69.78, 1.02, 1.93, 1.44, 6.22, suppf,
2015-12-10,80.96, 69.20, 6.36, 1.99, 1.51, 6.48, suppf,
2015-12-11,81.55, 69.65, 2.57, 1.91, 1.5, 6.24, suppf,
2015-12-12,82.31, 69.33, -0.28, 1.54, 1.17, 5.02, suppf,
2015-12-13,82.15, 70.09, -2.39, 2, 1.51, 6.54, suppf,
2015-12-14,81.87, 70.74, -0.29, 1.87, 1.4, 6.03, suppf,
2015-12-15,81.83, 69.75, -10.06, 1.47, 1.13, 4.76, suppf,
2015-12-16,82.07, 69.48, -9.29, 1.4, 1.17, 4.56, suppf,
2015-12-17,81.98, 68.87, -7.65, 1.35, 1.14, 4.35, suppf,
2015-12-18,81.98, 69.00, -5.94, 1.93, 1.47, 6.27, suppf,
2015-12-19,82.37, 68.38, -6.63, 1.69, 1.28, 5.51, suppf,
2015-12-20,81.97, 67.97, 0.98, 1.71, 1.31, 5.52, suppf,
2015-12-21,82.00, 69.50, -4.73, 1.82, 1.41, 5.9, suppf,
2015-12-22,80.75, 68.40, 4.42, 1.85, 1.41, 6.04, suppf,
2015-12-23,81.29, 68.23, 5.06, 2.02, 1.51, 6.49, suppf,
2015-12-24,81.27, 68.73, -0.95, 1.82, 1.4, 5.93, suppf,
2015-12-25,81.54, 68.95, -13.37, 1.7, 1.28, 5.56, suppf,
2015-12-26,81.60, 69.28, -16.44, 1.5, 1.16, 4.87, suppf,
2015-12-27,81.49, 69.27, -7.57, 1.79, 1.35, 5.8, suppf,
2015-12-28,82.55, 69.26, -11.36, 2.37, 1.72, 7.11, suppf,
2015-12-29,81.97, 69.00, -9.51, 1.6, 1.2, 5.17, suppf,
2015-12-30,82.14, 69.44, -11.16, 1.31, 1, 4.28, suppf,
2015-12-31,82.99, 71.42, -11.80, 1.35, 1.02, 4.3, suppf,
2016-01-01,82.23, 70.94, -8.30, 1.38, 1.04, 4.41, suppf,
2016-01-02,82.80, 71.31, -8.59, 1.32, 1.01, 4.28, suppf,
2016-01-03,83.92, 69.62, -8.19, 1.73, 1.3, 5.59, suppf,
2016-01-04,83.35, 70.31, -1.58, 1.7, 1.27, 5.42, suppf,
2016-01-05,84.21, 69.36, -2.61, 1.69, 1.3, 5.46, suppf,
2016-01-06,81.97, 70.42, -1.22, 1.62, 1.25, 5.24, suppf,
2016-01-07,83.57, 71.03, -6.28, 1.4, 1.11, 4.54, suppf,
2016-01-08,82.89, 71.40, -3.36, 1.48, 1.13, 4.71, suppf,
2016-01-09,83.44, 71.43, -4.78, 1.53, 1.16, 4.87, suppf,
2016-01-10,83.98, 72.37, -8.98, 1.63, 1.33, 5.29, suppf,
2016-01-11,84.63, 71.35, -7.59, 2.11, 1.6, 6.85, suppf,
2016-01-12,83.60, 70.69, -12.89, 1.57, 1.24, 5.1, suppf,
2016-01-13,82.95, 70.80, -2.36, 1.82, 1.41, 5.83, suppf,
2016-01-14,81.90, 70.44, -2.92, 1.62, 1.29, 5.23, suppf,
2016-01-15,84.19, 70.26, -10.71, 1.81, 1.4, 5.76, suppf,
2016-01-16,82.25, 70.70, 0.36, 1.78, 1.36, 5.69, suppf,
2016-01-17,82.68, 71.11, -6.49, 1.88, 1.43, 6.05, suppf,
2016-01-18,82.14, 70.86, -2.00, 1.64, 1.25, 5.24, suppf,
2016-01-19,82.79, 70.48, -6.77, 1.67, 1.3, 5.36, suppf,
2016-01-20,82.61, 71.98, -1.63, 1.88, 1.51, 6.09, suppf,
2016-01-21,81.75, 71.37, -9.75, 1.66, 1.26, 5.32, suppf,
2016-01-22,83.00, 71.43, -4.27, 1.62, 1.22, 5.2, suppf,
2016-01-23,83.56, 71.14, -1.25, 1.71, 1.3, 5.46, suppf,
2016-01-24,83.79, 71.91, -4.88, 1.52, 1.18, 4.88, suppf,
2016-01-25,83.18, 71.67, -7.21, 1.44, 1.13, 4.79, suppf,
2016-01-26,83.78, 72.08, -6.44, 1.66, 1.26, 5.39, suppf,
2016-01-27,83.50, 72.26, -7.84, 1.62, 1.22, 5.21, suppf,
2016-01-28,83.72, 72.04, -4.28, 1.7, 1.27, 5.42, suppf,
2016-01-29,83.82, 71.26, 1.01, 2.07, 1.54, 6.63, suppf,
2016-01-30,83.26, 72.57, 7.90, 1.96, 1.48, 6.3, suppf,
2016-01-31,83.99, 72.28, -3.10, 1.72, 1.35, 5.52, suppf,
2016-02-01,82.89, 72.90, -2.51, 1.78, 1.35, 5.81, suppf,
2016-02-02,84.06, 73.13, -8.36, 1.51, 1.16, 4.93, suppf,
2016-02-03,83.61, 73.03, -6.92, 1.52, 1.16, 4.87, suppf,
2016-02-04,84.88, 73.39, -12.78, 1.64, 1.26, 5.27, suppf,
2016-02-05,84.27, 71.48, -9.53, 1.63, 1.25, 5.31, suppf,
2016-02-06,84.64, 71.64, -16.21, 1.7, 1.29, 5.48, suppf,
2016-02-07,84.53, 71.71, -11.64, 1.42, 1.09, 4.56, suppf,
2016-02-08,85.11, 72.04, -12.98, 1.38, 1.07, 4.41, suppf,
2016-02-09,84.53, 70.35, -13.98, 1.28, 0.98, 4.1, suppf,
2016-02-10,83.19, 68.41, -9.11, 2.1, 1.57, 6.81, suppf,
2016-02-11,83.87, 68.96, -8.39, 1.69, 1.31, 5.48, suppf,
2016-02-12,83.96, 70.26, -10.41, 1.87, 1.44, 6.1, suppf,
2016-02-13,84.13, 69.64, -10.90, 1.6, 1.3, 5.31, suppf,
2016-02-14,83.86, 69.55, -4.92, 1.5, 1.16, 4.88, suppf,
2016-02-15,84.27, 69.59, -5.79, 1.52, 1.16, 4.89, suppf,
2016-02-16,83.70, 68.01, -1.44, 1.62, 1.24, 5.22, suppf,
2016-02-17,84.01, 68.01, 3.03, 1.65, 1.27, 5.35, suppf,
2016-02-18,83.38, 67.93, 6.15, 1.78, 1.37, 5.76, suppf,
2016-02-19,82.28, 67.75, 2.52, 1.55, 1.35, 5.03, suppf,
2016-02-20,82.86, 68.28, -8.16, 1.8, 1.53, 5.79, suppf,
2016-02-21,84.01, 68.70, -9.48, 1.88, 1.43, 5.98, suppf,
2016-02-22,83.89, 68.60, -10.22, 1.66, 1.3, 5.31, suppf,
2016-02-23,83.82, 69.17, -6.84, 1.39, 1.09, 4.46, suppf,
2016-02-24,83.15, 68.72, -9.48, 1.58, 1.23, 5.13, suppf,
2016-02-25,83.71, 68.50, -9.97, 1.4, 1.11, 4.5, suppf,
2016-02-26,83.27, 67.91, -4.38, 1.8, 1.42, 5.93, suppf,
2016-02-27,83.14, 69.25, -2.13, 1.68, 1.35, 5.52, suppf,
2016-02-28,83.25, 68.06, -1.19, 1.94, 1.48, 6.24, suppf,
2016-02-29,83.03, 69.48, -2.20, 1.69, 1.32, 5.47, suppf,
2016-03-01,83.69, 67.67, -2.70, 1.91, 1.48, 6.23, suppf,
2016-03-02,84.44, 68.72, -5.42, 1.95, 1.51, 6.39, suppf,
2016-03-03,82.80, 69.14, -4.41, 1.84, 1.44, 6.02, suppf,
2016-03-04,82.82, 68.73, -3.38, 1.32, 1.06, 4.32, suppf,
2016-03-05,83.48, 67.99, -1.14, 1.98, 1.54, 6.41, suppf,
2016-03-06,83.30, 67.63, 9.25, 1.9, 1.54, 6.21, suppf,
2016-03-07,83.25, 68.62, 2.10, 1.77, 1.42, 5.76, suppf,
2016-03-08,83.63, 68.30, -1.04, 1.56, 1.24, 5.09, suppf,
2016-03-09,84.33, 69.07, -0.64, 1.79, 1.43, 5.79, suppf,
2016-03-10,82.05, 68.04, 7.79, 1.96, 1.56, 6.37, suppf,
2016-03-11,84.13, 69.18, 3.69, 1.67, 1.35, 5.42, suppf,
2016-03-12,83.38, 69.32, 7.50, 1.96, 1.53, 6.33, suppf,
2016-03-13,85.38, 68.16, 3.92, 1.88, 1.43, 5.95, suppf,
2016-03-14,84.02, 68.77, 10.70, 1.92, 1.48, 6.12, suppf,
2016-03-15,82.94, 70.34, 0.11, 1.54, 1.24, 5.01, suppf,
2016-03-16,84.81, 70.39, -5.53, 1.59, 1.22, 5, suppf,
2016-03-17,84.86, 71.01, -6.15, 1.4, 1.1, 4.57, suppf,
2016-03-18,84.10, 68.73, -3.71, 1.16, 0.99, 3.82, suppf,
2016-03-19,85.33, 69.53, -4.77, 1.21, 0.98, 3.95, suppf,
2016-03-20,84.76, 69.24, -1.55, 1.83, 1.47, 5.86, suppf,
2016-03-21,84.23, 69.40, -2.18, 1.83, 1.44, 5.91, suppf,
2016-03-22,84.87, 68.90, -0.37, 1.68, 1.31, 5.41, suppf,
2016-03-23,84.12, 69.99, -2.38, 1.67, 1.36, 5.43, suppf,
2016-03-24,84.35, 69.58, -1.96, 1.78, 1.39, 5.71, suppf,
2016-03-25,84.89, 70.63, -2.75, 1.56, 1.23, 4.9, suppf,
2016-03-26,84.55, 68.82, -1.00, 1.51, 1.17, 4.9, suppf,
2016-03-27,84.37, 69.19, 0.82, 1.72, 1.34, 5.53, suppf,
2016-03-28,84.82, 69.47, -0.96, 1.54, 1.24, 4.97, suppf,
2016-03-29,84.82, 69.13, -1.29, 1.54, 1.22, 4.95, suppf,
2016-03-30,84.59, 70.31, -1.47, 1.43, 1.13, 4.6, suppf,
2016-03-31,84.51, 69.64, -3.43, 1.25, 1, 4.07, suppf,
2016-04-01,84.64, 70.35, -4.85, 1.33, 1.06, 4.3, suppf,
2016-04-02,85.05, 70.14, -5.07, 1.47, 1.17, 4.78, suppf,
2016-04-03,83.98, 69.39, -2.25, 1.48, 1.17, 4.82, suppf,
2016-04-04,84.65, 70.11, -4.99, 1.82, 1.47, 5.95, suppf,
2016-04-05,84.77, 70.73, -5.39, 1.42, 1.14, 4.6, suppf,
2016-04-06,84.73, 70.41, -7.19, 1.41, 1.14, 4.59, suppf,
2016-04-07,84.70, 69.64, -4.87, 1.4, 1.13, 4.56, suppf,
2016-04-08,84.17, 68.99, -2.19, 1.34, 1.08, 4.37, suppf,
2016-04-09,84.94, 69.05, -0.79, 1.26, 1.05, 4.13, suppf,
2016-04-10,84.61, 69.67, 3.28, 1.23, 1.01, 4.01, suppf,
2016-04-11,85.09, 69.59, -3.62, 1.47, 1.16, 4.62, suppf,
2016-04-12,85.02, 69.23, -2.09, 1.58, 1.32, 5.13, suppf,
2016-04-13,84.89, 69.52, -1.35, 1.78, 1.4, 5.73, suppf,
2016-04-14,84.92, 69.19, 2.55, 1.82, 1.43, 5.95, suppf,
2016-04-15,84.72, 70.22, -2.55, 1.58, 1.29, 5.12, suppf,
2016-04-16,85.52, 70.41, -8.24, 1.45, 1.19, 4.76, suppf,
2016-04-17,84.51, 71.33, -9.17, 1.34, 1.15, 4.43, suppf,
2016-04-18,85.39, 70.52, -10.01, 1.36, 1.12, 4.38, suppf,
2016-04-19,85.37, 68.57, -1.83, 1.48, 1.26, 4.77, suppf,
2016-04-20,85.34, 69.62, 0.07, 1.49, 1.22, 4.97, suppf,
2016-04-21,84.71, 68.85, -1.38, 1.33, 1.09, 4.43, suppf,
2016-04-22,87.08, 68.78, 1.17, 1.71, 1.39, 5.67, suppf,
2016-04-23,84.68, 69.62, -1.71, 1.32, 1.07, 4.36, suppf,
2016-04-24,85.21, 70.22, 1.38, 1.63, 1.34, 5.36, suppf,
2016-04-25,86.13, 69.34, 0.08, 1.63, 1.33, 5.37, suppf,
2016-04-26,85.08, 70.45, -1.53, 1.33, 1.08, 4.45, suppf,
2016-04-27,85.57, 70.14, -2.97, 1.45, 1.2, 4.82, suppf,
2016-04-28,85.23, 70.32, -0.87, 1.2, 0.99, 4.01, suppf,
2016-04-29,84.49, 70.41, -2.30, 1.9, 1.52, 6.26, suppf,
2016-04-30,85.35, 69.43, -1.37, 1.79, 1.74, 6.2, suppf,
2016-05-01,85.61, 69.80, -7.58, 1.33, 1.1, 4.35, suppf,
2016-05-02,84.36, 69.23, 1.33, 3.15, 2.56, 10.49, suppf,
2016-05-03,85.89, 69.65, -4.94, 1.48, 1.22, 4.83, suppf,
2016-05-04,84.81, 69.61, -0.38, 1.19, 0.98, 3.93, suppf,
2016-05-05,85.37, 69.62, -1.35, 1.21, 0.99, 4.03, suppf,
2016-05-06,85.04, 69.94, -2.22, 1.28, 1.05, 4.17, suppf,
2016-05-07,84.42, 69.92, 2.05, 1.4, 1.18, 4.52, suppf,
2016-05-08,85.28, 69.21, 3.73, 1.57, 1.29, 5.12, suppf,
2016-05-09,85.50, 70.09, -0.48, 1.25, 1.01, 4.09, suppf,
2016-05-10,86.04, 69.96, -7.02, 1.28, 1.06, 4.21, suppf,
2016-05-11,85.48, 70.12, -5.04, 1.14, 0.93, 3.77, suppf,
2016-05-12,85.26, 69.78, -5.55, 1.17, 0.96, 3.82, suppf,
2016-05-13,85.12, 70.08, -6.45, 1.31, 1.06, 4.34, suppf,
2016-05-14,84.70, 67.73, -10.46, 1.98, 1.55, 6.51, suppf,
2016-05-15,86.52, 69.45, -9.52, 1.43, 1.16, 4.7, suppf,
2016-05-16,85.53, 69.75, -7.35, 1.32, 1.05, 4.31, suppf,
2016-05-17,85.39, 70.06, -4.78, 1.27, 1.03, 4.21, suppf,
2016-05-18,84.97, 69.53, -4.50, 1.58, 1.25, 5.25, suppf,
2016-05-19,86.31, 70.34, -3.76, 1.48, 1.17, 4.84, suppf,
2016-05-20,85.85, 68.79, -3.50, 1.17, 0.93, 3.8, suppf,
2016-05-21,85.29, 69.21, -2.50, 1.25, 1.02, 4.07, suppf,
2016-05-22,85.92, 69.20, -6.32, 1.53, 1.27, 4.98, suppf,
2016-05-23,85.92, 70.58, -1.63, 1.3, 1.07, 4.35, suppf,
2016-05-24,86.37, 70.26, -7.06, 1.37, 1.14, 4.48, suppf,
2016-05-25,85.44, 69.53, -4.23, 1.33, 1.17, 4.32, suppf,
2016-05-26,85.53, 70.18, -4.52, 1.42, 1.11, 4.6, suppf,
2016-05-27,85.63, 70.06, -5.32, 1.47, 1.14, 4.69, suppf,
2016-05-28,85.75, 70.13, -4.67, 1.27, 1.04, 4.2, suppf,
2016-05-29,84.90, 69.22, -5.21, 1.31, 1.07, 4.39, suppf,
2016-05-30,86.57, 69.61, -6.13, 1.2, 0.98, 3.99, suppf,
2016-05-31,85.13, 70.29, -4.71, 1.22, 1, 4.02, suppf,
2016-06-01,85.24, 70.09, -1.64, 1.37, 1.13, 4.46, suppf,
2016-06-02,85.25, 69.21, -2.91, 1.64, 1.35, 5.35, suppf,
2016-06-03,85.33, 70.59, -5.79, 1.4, 1.14, 4.63, suppf,
2016-06-04,85.92, 70.38, -7.21, 1.43, 1.16, 4.74, suppf,
2016-06-05,85.12, 70.15, -2.28, 1.51, 1.22, 4.98, suppf,
2016-06-06,84.81, 70.12, 1.22, 1.67, 1.33, 5.51, suppf,
2016-06-07,84.97, 69.18, -0.12, 1.35, 1.09, 4.52, suppf,
2016-06-08,84.99, 70.46, 4.26, 1.79, 1.41, 5.78, suppf,
2016-06-09,85.50, 69.71, -1.32, 1.34, 1.08, 4.41, suppf,
2016-06-10,85.15, 70.02, -0.84, 1.62, 1.3, 5.3, suppf,
2016-06-11,86.55, 69.94, 1.84, 1.59, 1.21, 4.97, suppf,
2016-06-12,86.09, 70.85, -0.47, 1.38, 1.11, 4.51, suppf,
2016-06-13,85.28, 70.19, 0.13, 1.46, 1.17, 4.79, suppf,
2016-06-14,87.34, 70.13, 3.82, 1.84, 1.42, 5.93, suppf,
2016-06-15,86.05, 69.42, -1.06, 1.57, 1.24, 5.16, suppf,
2016-06-16,86.51, 70.12, 2.23, 1.4, 1.12, 4.6, suppf,
2016-06-17,86.84, 69.97, -0.72, 1.47, 1.17, 4.83, suppf,
2016-06-18,85.73, 70.45, 2.48, 1.5, 1.19, 4.89, suppf,
2016-06-19,86.25, 70.67, -3.58, 1.35, 1.09, 4.35, suppf,
2016-06-20,86.13, 70.40, -1.57, 1.67, 1.33, 5.42, suppf,
2016-06-21,86.38, 71.33, 1.70, 1.29, 1.04, 4.21, suppf,
2016-06-22,87.01, 70.03, 0.52, 1.25, 0.99, 4.11, suppf,
2016-06-23,85.84, 70.78, 2.65, 1.56, 1.26, 5.01, suppf,
2016-06-24,86.76, 70.49, -0.40, 1.46, 1.13, 4.65, suppf,
2016-06-25,87.15, 70.63, 3.98, 1.52, 1.26, 4.78, suppf,
2016-06-26,87.09, 70.85, 5.81, 1.48, 1.21, 4.66, suppf,
2016-06-27,86.04, 70.85, 3.38, 1.53, 1.19, 4.99, suppf,
2016-06-28,86.71, 70.78, 5.53, 1.24, 1.03, 4.11, suppf,
2016-06-29,86.41, 70.91, 4.97, 1.34, 1.05, 4.4, suppf,
2016-06-30,86.63, 71.84, 4.21, 1.37, 1.12, 4.55, suppf,
2016-07-01,86.20, 71.82, 5.01, 1.39, 1.11, 4.57, suppf,
2016-07-02,86.94, 71.11, 7.12, 1.4, 1.17, 4.56, suppf,
2016-07-03,86.39, 70.81, 2.59, 1.97, 1.51, 6.37, suppf,
2016-07-04,87.68, 71.57, 4.26, 1.33, 1.06, 4.39, suppf,
2016-07-05,87.50, 71.62, 3.80, 1.24, 0.98, 4.1, suppf,
2016-07-06,87.27, 71.50, 3.14, 1.17, 0.92, 3.85, suppf,
2016-07-07,87.48, 70.96, 6.57, 1.64, 1.3, 5.36, suppf,
2016-07-08,87.22, 70.83, 2.55, 1.75, 1.35, 5.63, suppf,
2016-07-09,87.07, 71.70, 9.00, 1.76, 1.36, 5.78, suppf,
2016-07-10,86.99, 72.22, 1.94, 1.83, 1.43, 5.96, suppf,
2016-07-11,87.95, 70.95, -0.09, 1.35, 1.13, 4.46, suppf,
2016-07-12,87.06, 71.81, -0.43, 1.48, 1.22, 4.75, suppf,
2016-07-13,87.14, 71.33, 3.99, 1.39, 1.12, 4.53, suppf,
2016-07-14,87.62, 71.81, 3.87, 1.25, 0.99, 4.09, suppf,
2016-07-15,88.17, 72.69, 2.19, 1.41, 1.14, 4.61, suppf,
2016-07-16,87.29, 71.30, 5.37, 1.22, 0.99, 4.04, suppf,
2016-07-17,88.14, 71.77, 4.07, 1.21, 0.99, 4.06, suppf,
2016-07-18,87.69, 71.60, 6.17, 1.34, 1.13, 4.31, suppf,
2016-07-19,87.30, 72.05, 1.33, 1.44, 1.19, 4.7, suppf,
2016-07-20,87.93, 70.48, 4.76, 1.34, 1.09, 4.42, suppf,
2016-07-21,86.53, 71.48, 1.39, 1.44, 1.15, 4.81, suppf,
2016-07-22,87.70, 71.01, 3.93, 1.21, 1.01, 4.04, suppf,
2016-07-23,87.16, 71.75, 3.32, 1.29, 1.03, 4.26, suppf,
2016-07-24,87.76, 71.71, 4.69, 1.49, 1.24, 4.89, suppf,
2016-07-25,87.31, 70.66, 6.89, 1.55, 1.23, 5.01, suppf,
2016-07-26,86.98, 71.04, 5.36, 1.53, 1.27, 4.97, suppf,
2016-07-27,86.93, 71.32, 3.89, 1.47, 1.16, 4.74, suppf,
2016-07-28,87.22, 72.11, 0.53, 1.51, 1.21, 4.82, suppf,
2016-07-29,88.09, 72.04, 6.44, 1.17, 0.95, 3.83, suppf,
2016-07-30,87.09, 72.19, 6.88, 1.76, 1.42, 5.69, suppf,
2016-07-31,88.55, 71.32, 7.98, 1.28, 1.02, 4.08, suppf,
2016-08-01,87.30, 70.97, 3.25, 1.41, 1.13, 4.55, suppf,
2016-08-02,87.58, 71.77, -0.65, 1.33, 1.07, 4.32, suppf,
2016-08-03,88.34, 71.24, 3.49, 1.39, 1.11, 4.46, suppf,
2016-08-04,88.53, 71.19, 1.76, 1.35, 1.07, 4.32, suppf,
2016-08-05,87.54, 71.32, 7.25, 1.68, 1.33, 5.49, suppf,
2016-08-06,87.56, 71.58, 7.74, 1.32, 1.05, 4.32, suppf,
2016-08-07,88.04, 71.27, 7.31, 1.48, 1.22, 4.89, suppf,
2016-08-08,88.36, 71.43, 6.84, 1.31, 1.04, 4.36, suppf,
2016-08-09,88.09, 71.60, 8.40, 1.47, 1.23, 4.87, suppf,
2016-08-10,87.87, 71.52, 1.75, 1.64, 1.3, 5.43, suppf,
2016-08-11,87.55, 71.83, 2.61, 1.25, 1.03, 4.11, suppf,
2016-08-12,88.48, 71.77, 2.86, 1.21, 1.02, 4.01, suppf,
2016-08-13,88.15, 71.37, 5.02, 1.33, 1.08, 4.44, suppf,
2016-08-14,88.75, 71.86, 8.69, 1.41, 1.18, 4.68, suppf,
2016-08-15,88.24, 72.23, 3.94, 1.48, 1.2, 4.89, suppf,
2016-08-16,89.07, 72.41, 4.98, 1.35, 1.13, 4.53, suppf,
2016-08-17,88.48, 72.58, 5.82, 1.49, 1.2, 4.94, suppf,
2016-08-18,88.73, 71.97, 5.14, 1.32, 1.07, 4.32, suppf,
2016-08-19,88.40, 71.98, 6.70, 1.31, 1.06, 4.32, suppf,
2016-08-20,88.81, 71.06, 5.12, 1.19, 0.98, 3.97, suppf,
2016-08-21,88.17, 71.32, 11.41, 1.24, 1.01, 4.13, suppf,
2016-08-22,88.21, 71.46, 9.23, 1.51, 1.29, 5.07, suppf,
2016-08-23,88.44, 71.81, 7.11, 1.19, 0.99, 3.99, suppf,
2016-08-24,88.65, 71.79, 1.64, 1.28, 1.07, 4.28, suppf,
2016-08-25,88.92, 72.14, 4.60, 1.32, 1.1, 4.44, suppf,
2016-08-26,88.71, 71.02, 7.45, 1.17, 0.99, 3.95, suppf,
2016-08-27,89.24, 71.73, 0.47, 1.25, 1.04, 4.21, suppf,
2016-08-28,88.86, 71.96, 1.15, 1.33, 1.1, 4.44, suppf,
2016-08-29,88.47, 72.60, 4.86, 1.29, 1.07, 4.32, suppf,
2016-08-30,88.79, 72.78, 7.15, 1.48, 1.22, 4.94, suppf,
2016-08-31,87.62, 72.89, 3.82, 1.95, 1.59, 6.42, suppf,
2016-09-01,88.76, 71.59, 4.27, 1.47, 1.21, 4.82, suppf,
2016-09-02,87.85, 72.12, 6.99, 1.64, 1.33, 5.37, suppf,
2016-09-03,88.90, 71.80, 4.44, 1.3, 1.07, 4.32, suppf,
2016-09-04,88.70, 73.04, 10.27, 1.35, 1.16, 4.42, suppf,
2016-09-05,89.26, 72.04, 5.13, 1.28, 1.05, 4.2, suppf,
2016-09-06,89.09, 72.14, 7.85, 1.54, 1.25, 5.07, suppf,
2016-09-07,89.53, 71.80, 5.41, 1.38, 1.13, 4.51, suppf,
2016-09-08,89.17, 72.18, 3.59, 1.51, 1.21, 4.9, suppf,
2016-09-09,89.85, 71.88, 2.79, 1.43, 1.19, 4.65, suppf,
2016-09-10,88.68, 72.59, 6.22, 1.42, 1.17, 4.62, suppf,
2016-09-11,89.62, 73.20, 6.80, 1.62, 1.29, 5.3, suppf,
2016-09-12,89.25, 71.47, 5.07, 1.36, 1.1, 4.42, suppf,
2016-09-13,89.47, 71.67, 8.72, 1.27, 1.02, 4.16, suppf,
2016-09-14,89.98, 71.48, 4.89, 1.26, 1.02, 4.14, suppf,
2016-09-15,89.66, 73.09, 4.46, 1.25, 1.02, 4.16, suppf,
2016-09-16,88.80, 72.75, 4.28, 1.32, 1.07, 4.36, suppf,
2016-09-17,89.36, 72.40, 9.80, 1.67, 1.32, 5.47, suppf,
2016-09-18,88.78, 71.85, 11.76, 1.79, 1.41, 5.86, suppf,
2016-09-19,89.27, 72.33, 9.80, 2.69, 2.11, 9.02, suppf,
2016-09-20,89.05, 72.10, 4.47, 1.51, 1.2, 4.96, suppf,
2016-09-21,89.76, 72.79, 4.20, 1.21, 0.97, 3.96, suppf,
2016-09-22,89.35, 72.87, 4.68, 1.42, 1.18, 4.7, suppf,
2016-09-23,89.58, 72.37, 6.74, 1.6, 1.3, 5.21, suppf,
2016-09-24,90.31, 73.71, 6.94, 1.44, 1.16, 4.74, suppf,
2016-09-25,89.56, 73.07, 5.42, 1.4, 1.18, 4.57, suppf,
2016-09-26,89.59, 72.50, 3.13, 1.38, 1.13, 4.57, suppf,
2016-09-27,88.99, 72.93, 10.57, 1.79, 1.43, 5.87, suppf,
2016-09-28,89.84, 72.69, 6.07, 1.54, 1.25, 5.07, suppf,
2016-09-29,88.18, 72.64, 4.31, 1.54, 1.23, 4.99, suppf,
2016-09-30,88.17, 73.25, 4.89, 1.42, 1.17, 4.69, suppf,
2016-10-01,88.94, 73.12, 8.86, 1.49, 1.24, 4.93, suppf,
2016-10-02,88.96, 73.02, 7.38, 1.64, 1.32, 5.41, suppf,
2016-10-03,89.52, 72.34, 7.59, 1.42, 1.17, 4.69, suppf,
2016-10-04,89.40, 73.21, 15.95, 1.83, 1.48, 6.03, suppf,
2016-10-05,89.73, 73.45, 14.33, 1.85, 1.47, 6.13, suppf,
2016-10-06,89.91, 74.42, 10.69, 1.48, 1.21, 4.93, suppf,
2016-10-07,89.99, 74.31, 6.20, 1.82, 1.49, 6.05, suppf,
2016-10-08,90.01, 73.68, 6.34, 1.32, 1.15, 4.42, suppf,
2016-10-09,89.16, 73.83, 9.76, 1.63, 1.36, 5.36, suppf,
2016-10-10,90.53, 73.27, 9.33, 2.15, 1.72, 7.1, suppf,
2016-10-11,90.12, 73.33, -0.19, 1.31, 1.12, 4.33, suppf,
2016-10-12,89.21, 73.09, -0.90, 1.49, 1.26, 4.95, suppf,
2016-10-13,89.08, 72.87, 8.01, 1.38, 1.21, 4.62, suppf,
2016-10-14,90.22, 72.06, 6.22, 1.88, 1.56, 6.25, suppf,
2016-10-15,89.57, 73.16, 12.29, 1.81, 1.51, 5.98, suppf,
2016-10-16,89.09, 73.99, 8.59, 1.7, 1.41, 5.63, suppf,
2016-10-17,87.93, 74.43, 8.89, 2.07, 1.74, 6.9, suppf,
2016-10-18,89.31, 74.22, -0.05, 1.49, 1.3, 4.96, suppf,
2016-10-19,89.59, 74.70, -5.70, 1.52, 1.28, 5.08, suppf,
2016-10-20,89.68, 74.99, -0.83, 1.89, 1.54, 6.25, suppf,
